id,title,description,label,source,predicted_label
gh629,Trojan Source Unicode Characters in Flyway Database Migration SQL Files Execute Different DML Statements Than Reviewed Source,"Security researchers demonstrated Trojan Source attacks in Flyway database migration SQL files where hidden Unicode characters alter Data Manipulation Language statement logic, causing Flyway to execute INSERT, UPDATE, and DELETE operations that differ from what database reviewers approve during migration script code review processes.",AV-300,https://trojansource.codes,AV-300
gh630,Docker Hub Official Image Namespace Squatting Causes Enterprise CI Systems to Pull Attacker-Controlled Base Container Images,"Security researchers documented Docker Hub namespace squatting attacks targeting the official image namespace where attackers registered image names closely resembling official Docker Hub images before legitimate projects could claim their namespace, causing enterprise CI/CD systems to pull attacker-controlled base container images during automated build processes.",AV-509,https://blog.gitguardian.com/three-supply-chain-campaigns-hit-npm-pypi-and-docker-hub-in-48-hours/,AV-509
gh631,Shai-Hulud Recursive Threat Vector Remains Latent Risk as Dependencies Update Across All Packages That Imported Compromised Versions,"Trend Micro documented that Shai-Hulud was engineered for persistence as a recursive threat vector that remained a latent risk as dependencies updated, ensuring that all packages which had imported compromised versions would continue spreading the worm through the npm ecosystem as developers updated their dependencies.",AV-410,https://www.trendmicro.com/en_us/research/25/i/npm-supply-chain-attack.html,AV-410
gh632,QLNX Attack Demonstrates Limitations of Uniform Security Controls Applied to Developer Environments With Elevated Trust Requirements,"The QLNX supply chain attack campaign highlighted fundamental limitations of applying uniform security controls to developer environments, where the elevated trust and broad access granted to development tools and package managers creates security trade-offs that make traditional endpoint protection and network monitoring insufficient for detecting supply chain compromises.",AV-200,https://blog.rankiteo.com/pypnpm1778070456-pypi-npm-cyber-attack-may-2026/,AV-200
gh633,Trojan Source Unicode Characters in Alembic Database Migration Scripts Alter Column Definitions and Index Configurations,"Security researchers demonstrated Trojan Source attacks in Alembic Python database migration scripts where hidden Unicode characters alter column type definitions, constraint specifications, and index configurations, causing SQLAlchemy-based applications to create database schemas with different structure and security properties from what developers intend.",AV-300,https://snyk.io/blog/trojan-source/,AV-300
gh634,Shai-Hulud Worm Communicates with Remote Servers to Receive Updates Allowing Real-Time Evolution After Initial Deployment,"Trend Micro documented that Shai-Hulud maintained network communication with remote command-and-control servers to exfiltrate data and receive payload updates, enabling the worm to evolve its capabilities and evasion techniques in real-time after initial deployment without requiring a new infection vector.",AV-400,https://www.trendmicro.com/en_us/research/25/i/npm-supply-chain-attack.html,AV-400
gh635,Supply Chain Worms Exfiltrate Stolen Credentials as Encrypted Payloads to Public GitHub Repositories for Resilient Data Retrieval,"Multiple supply chain worm campaigns documented by Wiz researchers exfiltrated stolen credentials and secrets as encrypted payloads committed to public GitHub repositories, providing attackers with a resilient and globally accessible credential storage mechanism that uses GitHub infrastructure and is extremely difficult to take down or block.",AV-509,https://www.theregister.com/2026/04/30/supply_chain_attacks_sap_npm_packages/,AV-509
gh636,PyPI Administrators Quarantine Lightning Project After Coordinated Detection by Aikido Security OX Security Socket and StepSecurity,"PyPI administrators quarantined the Lightning project after coordinated discovery and reporting by Aikido Security, OX Security, Socket, and StepSecurity, demonstrating that effective supply chain attack response requires multi-vendor security research collaboration to detect, analyze, and remediate compromised packages before widespread installation.",AV-410,https://thehackernews.com/2026/04/pytorch-lightning-compromised-in-pypi.html,AV-410
gh637,Supply Chain Malware Targets LLM Platform API Keys as High-Value New Credential Category for AI Service Access and Abuse,"Security researchers documented that 2025 and 2026 supply chain attack campaigns began specifically targeting LLM platform API keys for services including OpenAI, Anthropic Claude, Google Gemini, and Amazon Bedrock as a high-value new credential category, enabling attackers to abuse expensive AI compute resources at victim expense.",AV-200,https://www.theregister.com/security/2026/04/22/another-npm-supply-chain-worm-hits-dev-environments/5220989,AV-200
gh638,Trojan Source Unicode Characters in package.json Scripts Section Alter npm Lifecycle Command Execution,"Security researchers demonstrated Trojan Source attacks in npm package.json scripts sections where hidden Unicode characters alter lifecycle hook commands, causing npm to execute different shell commands during install, build, test, and start lifecycle events from what package maintainers and security auditors see during package.json review.",AV-300,https://checkmarx.com/blog/trojan-source-attack/,AV-300
gh639,Wiz Documents Second-Stage Supply Chain Payload as Credential Stealer and Propagation Framework Targeting GitHub npm and Cloud Secrets,"Wiz security researchers documented a second-stage supply chain payload functioning as a combined credential stealer and propagation framework that collected GitHub tokens, npm credentials, cloud secrets for AWS Azure and GCP, Kubernetes tokens, and GitHub Actions secrets using advanced techniques including extracting secrets from runner memory before exfiltrating via public GitHub repositories.",AV-410,https://www.theregister.com/2026/04/30/supply_chain_attacks_sap_npm_packages/,AV-410
gh640,Shai-Hulud Initial Infection via Phishing Email Disguised as Official npm Security Alert Tricking Developer into Revealing Credentials,"The Shai-Hulud attack chain began with a phishing email carefully disguised as an official npm security alert notification, tricking a target developer into clicking a link and revealing their npm account credentials, demonstrating that social engineering against individual developers remains the primary initial access vector for ecosystem-wide supply chain attacks.",AV-400,https://www.trendmicro.com/en_us/research/25/i/npm-supply-chain-attack.html,AV-400
gh641,Trojan Source Unicode Characters in Dockerfile ENTRYPOINT and CMD Instructions Alter Container Startup Command Execution,"Security researchers demonstrated Trojan Source attacks in Dockerfile ENTRYPOINT and CMD instructions where hidden Unicode characters alter the container startup commands and arguments, causing Docker containers to execute different processes from what container engineers review during Dockerfile security inspection and approval.",AV-300,https://jfrog.com/blog/trojan-source/,AV-300
